0.000000000000000000e+00,3.254552295081967372e+01
7.600000000000000418e-04,3.746104590163935200e+01
1.520000000000000084e-03,2.762899344262294932e+01
2.279999999999999909e-03,3.008700655737704821e+01
3.040000000000000167e-03,3.991905901639344734e+01
3.800000000000000426e-03,5.712515081967212893e+01
4.559999999999999817e-03,6.204168032786885334e+01
5.320000000000000076e-03,6.449919016393442917e+01
6.080000000000000335e-03,7.433124262295082474e+01
6.840000000000000593e-03,8.662130819672130144e+01
7.600000000000000852e-03,1.087434262295082021e+02
8.360000000000001111e-03,1.210339950819672197e+02
9.119999999999999635e-03,1.259495180327868837e+02
9.879999999999999893e-03,1.284075311475409649e+02
1.064000000000000015e-02,1.382395836065573747e+02
1.140000000000000041e-02,1.357815704918032793e+02
1.216000000000000067e-02,1.382395836065573747e+02
1.292000000000000093e-02,1.628202180327868689e+02
1.368000000000000119e-02,1.775677934426229569e+02
1.444000000000000145e-02,1.824843229508197169e+02
1.520000000000000170e-02,1.800263098360655647e+02
1.596000000000000196e-02,1.726522704918032787e+02
1.672000000000000222e-02,1.824843229508197169e+02
1.748000000000000248e-02,2.021484278688524512e+02
1.823999999999999927e-02,2.168960032786885392e+02
1.899999999999999953e-02,2.390186245901639666e+02
1.975999999999999979e-02,2.832628606557377111e+02
2.052000000000000005e-02,2.635982524590164076e+02
2.128000000000000030e-02,2.316445852459016237e+02
2.204000000000000056e-02,2.267280557377049206e+02
2.280000000000000082e-02,5.290641721311475294e+02
2.356000000000000108e-02,6.298427098360655236e+02
2.432000000000000134e-02,7.822400262295082030e+02
2.508000000000000160e-02,7.576593918032787087e+02
2.584000000000000186e-02,7.084991295081968019e+02
2.660000000000000211e-02,6.126371213114754255e+02
2.736000000000000237e-02,6.691709196721311628e+02
2.812000000000000263e-02,6.028050688524590441e+02
2.888000000000000289e-02,6.126371213114754255e+02
2.964000000000000315e-02,5.315221852459017100e+02
3.040000000000000341e-02,5.806824475409836168e+02
3.116000000000000020e-02,5.511862901639344727e+02
3.192000000000000393e-02,5.315221852459017100e+02
3.268000000000000071e-02,4.946519885245901378e+02
3.344000000000000444e-02,4.528657655737704886e+02
3.420000000000000123e-02,4.282856344262294783e+02
3.496000000000000496e-02,3.840408950819672214e+02
3.572000000000000175e-02,3.594612672131147519e+02
3.647999999999999854e-02,3.594612672131147519e+02
3.724000000000000227e-02,3.570032540983606850e+02
3.799999999999999906e-02,3.496292147540983706e+02
3.876000000000000278e-02,3.570032540983606850e+02
3.951999999999999957e-02,3.471712016393443037e+02
4.028000000000000330e-02,3.348806327868852577e+02
4.104000000000000009e-02,3.250485803278688763e+02
4.180000000000000382e-02,3.127590180327869120e+02
4.256000000000000061e-02,2.734303049180327889e+02
4.332000000000000434e-02,2.463921606557377117e+02
4.408000000000000113e-02,2.242700426229507968e+02
4.484000000000000485e-02,2.046059377049180341e+02
4.560000000000000164e-02,2.119804803278688325e+02
4.636000000000000537e-02,2.021484278688524512e+02
4.712000000000000216e-02,2.119804803278688325e+02
4.788000000000000589e-02,2.168960032786885392e+02
4.864000000000000268e-02,2.291865721311475568e+02
4.939999999999999947e-02,2.488506770491803195e+02
5.016000000000000320e-02,2.463921606557377117e+02
5.091999999999999998e-02,2.414766377049180335e+02
5.168000000000000371e-02,2.046059377049180341e+02
5.244000000000000050e-02,1.726522704918032787e+02
5.320000000000000423e-02,1.701942573770491833e+02
5.396000000000000102e-02,1.923163754098360414e+02
5.472000000000000475e-02,2.021484278688524512e+02
5.548000000000000154e-02,2.316445852459016237e+02
5.624000000000000526e-02,2.414766377049180335e+02
5.700000000000000205e-02,2.390186245901639666e+02
5.776000000000000578e-02,2.611407426229508246e+02
5.852000000000000257e-02,2.783468344262294636e+02
5.928000000000000630e-02,2.537661999999999978e+02
6.004000000000000309e-02,2.316445852459016237e+02
6.080000000000000682e-02,2.267280557377049206e+02
6.156000000000000361e-02,1.972318983606557481e+02
6.232000000000000040e-02,1.947738852459016243e+02
6.307999999999999718e-02,2.046059377049180341e+02
6.384000000000000785e-02,1.898583622950819745e+02
6.460000000000000464e-02,1.751097803278688332e+02
6.536000000000000143e-02,2.021484278688524512e+02
6.611999999999999822e-02,2.267280557377049206e+02
6.688000000000000889e-02,2.119804803278688325e+02
6.764000000000000568e-02,1.972318983606557481e+02
6.840000000000000246e-02,1.996904147540983843e+02
6.915999999999999925e-02,1.824843229508197169e+02
6.992000000000000992e-02,2.070639508196721579e+02
7.068000000000000671e-02,2.242700426229507968e+02
7.144000000000000350e-02,2.685147819672131391e+02
7.220000000000000029e-02,2.758883180327869127e+02
7.295999999999999708e-02,2.808048475409836442e+02
7.372000000000000774e-02,2.660562655737704745e+02
7.448000000000000453e-02,2.390186245901639666e+02
7.524000000000000132e-02,2.316445852459016237e+02
7.599999999999999811e-02,2.144379901639344439e+02
7.676000000000000878e-02,2.046059377049180341e+02
7.752000000000000557e-02,1.923163754098360414e+02
7.828000000000000236e-02,1.873998459016393667e+02
7.903999999999999915e-02,1.775677934426229569e+02
7.980000000000000981e-02,1.873998459016393667e+02
8.056000000000000660e-02,2.095224672131147656e+02
8.132000000000000339e-02,2.070639508196721579e+02
8.208000000000000018e-02,2.046059377049180341e+02
8.284000000000001085e-02,2.095224672131147656e+02
8.360000000000000764e-02,2.119804803278688325e+02
8.436000000000000443e-02,2.168960032786885392e+02
8.512000000000000122e-02,2.193545196721311754e+02
8.587999999999999801e-02,2.242700426229507968e+02
8.664000000000000867e-02,2.193545196721311754e+02
8.740000000000000546e-02,2.488506770491803195e+02
8.816000000000000225e-02,2.586827295081967009e+02
8.891999999999999904e-02,2.562242131147540931e+02
8.968000000000000971e-02,2.685147819672131391e+02
9.044000000000000650e-02,2.513086901639344433e+02
9.120000000000000329e-02,2.488506770491803195e+02
9.196000000000000008e-02,2.291865721311475568e+02
9.272000000000001074e-02,2.144379901639344439e+02
9.348000000000000753e-02,2.119804803278688325e+02
9.424000000000000432e-02,2.070639508196721579e+02
9.500000000000000111e-02,2.168960032786885392e+02
9.576000000000001178e-02,2.193545196721311754e+02
9.652000000000000857e-02,2.144379901639344439e+02
9.728000000000000536e-02,1.947738852459016243e+02
9.804000000000000214e-02,1.873998459016393667e+02
9.879999999999999893e-02,1.726522704918032787e+02
9.956000000000000960e-02,1.898583622950819745e+02
1.003200000000000064e-01,1.726522704918032787e+02
1.010800000000000032e-01,1.579036885245901658e+02
1.018400000000000000e-01,1.603622049180327735e+02
1.026000000000000106e-01,1.456136229508196607e+02
1.033600000000000074e-01,1.579036885245901658e+02
1.041200000000000042e-01,1.677357409836065756e+02
1.048800000000000010e-01,1.800263098360655647e+02
1.056400000000000117e-01,1.800263098360655647e+02
1.064000000000000085e-01,1.873998459016393667e+02
1.071600000000000052e-01,1.775677934426229569e+02
1.079200000000000020e-01,1.775677934426229569e+02
1.086800000000000127e-01,1.800263098360655647e+02
1.094400000000000095e-01,1.751097803278688332e+02
1.102000000000000063e-01,1.701942573770491833e+02
1.109600000000000031e-01,1.751097803278688332e+02
1.117199999999999999e-01,1.947738852459016243e+02
1.124800000000000105e-01,1.947738852459016243e+02
1.132400000000000073e-01,2.046059377049180341e+02
1.140000000000000041e-01,2.070639508196721579e+02
1.147600000000000009e-01,1.996904147540983843e+02
1.155200000000000116e-01,1.923163754098360414e+02
1.162800000000000084e-01,1.824843229508197169e+02
1.170400000000000051e-01,1.824843229508197169e+02
1.178000000000000019e-01,1.898583622950819745e+02
1.185600000000000126e-01,2.193545196721311754e+02
1.193200000000000094e-01,2.144379901639344439e+02
1.200800000000000062e-01,2.144379901639344439e+02
1.208400000000000030e-01,2.046059377049180341e+02
1.216000000000000136e-01,2.095224672131147656e+02
1.223600000000000104e-01,2.046059377049180341e+02
1.231200000000000072e-01,2.267280557377049206e+02
1.238800000000000040e-01,2.193545196721311754e+02
1.246400000000000008e-01,2.119804803278688325e+02
1.254000000000000115e-01,2.046059377049180341e+02
1.261599999999999944e-01,2.119804803278688325e+02
1.269200000000000050e-01,2.070639508196721579e+02
1.276800000000000157e-01,2.021484278688524512e+02
1.284399999999999986e-01,1.947738852459016243e+02
1.292000000000000093e-01,1.898583622950819745e+02
1.299600000000000199e-01,1.775677934426229569e+02
1.307200000000000029e-01,1.726522704918032787e+02
1.314800000000000135e-01,1.726522704918032787e+02
1.322399999999999964e-01,1.652777278688524518e+02
1.330000000000000071e-01,1.652777278688524518e+02
1.337600000000000178e-01,1.603622049180327735e+02
1.345200000000000007e-01,1.579036885245901658e+02
1.352800000000000114e-01,1.579036885245901658e+02
1.360399999999999943e-01,1.726522704918032787e+02
1.368000000000000049e-01,1.824843229508197169e+02
1.375600000000000156e-01,1.824843229508197169e+02
1.383199999999999985e-01,1.898583622950819745e+02
1.390800000000000092e-01,2.070639508196721579e+02
1.398400000000000198e-01,2.021484278688524512e+02
1.406000000000000028e-01,2.095224672131147656e+02
1.413600000000000134e-01,2.046059377049180341e+02
1.421199999999999963e-01,1.800263098360655647e+02
1.428800000000000070e-01,1.775677934426229569e+02
1.436400000000000177e-01,1.701942573770491833e+02
1.444000000000000006e-01,1.824843229508197169e+02
1.451600000000000112e-01,1.873998459016393667e+02
1.459199999999999942e-01,2.095224672131147656e+02
1.466800000000000048e-01,2.095224672131147656e+02
1.474400000000000155e-01,2.168960032786885392e+02
1.481999999999999984e-01,2.537661999999999978e+02
1.489600000000000091e-01,2.758883180327869127e+02
1.497200000000000197e-01,3.053844754098361136e+02
1.504800000000000026e-01,3.152165278688524950e+02
1.512400000000000133e-01,3.324231229508196748e+02
1.519999999999999962e-01,3.496292147540983706e+02
1.527600000000000069e-01,3.570032540983606850e+02
1.535200000000000176e-01,3.815833852459016384e+02
1.542800000000000005e-01,3.889574245901639529e+02
1.550400000000000111e-01,3.864994114754098860e+02
1.558000000000000218e-01,3.766673590163935046e+02
1.565600000000000047e-01,3.864994114754098860e+02
1.573200000000000154e-01,3.889574245901639529e+02
1.580799999999999983e-01,3.938729475409836027e+02
1.588400000000000090e-01,4.159955688524590869e+02
1.596000000000000196e-01,4.282856344262294783e+02
1.603600000000000025e-01,4.577817918032786793e+02
1.611200000000000132e-01,4.749878836065573182e+02
1.618799999999999961e-01,4.946519885245901378e+02
1.626400000000000068e-01,5.069420540983606429e+02
1.634000000000000175e-01,5.315221852459017100e+02
1.641600000000000004e-01,5.487282770491804058e+02
1.649200000000000110e-01,5.683923819672130548e+02
1.656800000000000217e-01,5.855984737704917507e+02
1.664400000000000046e-01,6.003465524590164932e+02
1.672000000000000153e-01,6.200106573770491423e+02
1.679599999999999982e-01,6.470488016393443331e+02
1.687200000000000089e-01,6.716294360655738274e+02
1.694800000000000195e-01,6.912935409836065901e+02
1.702400000000000024e-01,7.011255934426229715e+02
1.710000000000000131e-01,7.084991295081968019e+02
1.717599999999999960e-01,7.183311819672131833e+02
1.725200000000000067e-01,7.306217508196721155e+02
1.732800000000000173e-01,7.330797639344261825e+02
1.740400000000000003e-01,7.306217508196721155e+02
1.748000000000000109e-01,7.183311819672131833e+02
1.755600000000000216e-01,6.986670770491803069e+02
1.763200000000000045e-01,6.863770114754098586e+02
1.770800000000000152e-01,6.691709196721311628e+02
1.778399999999999981e-01,6.593388672131147814e+02
1.786000000000000087e-01,6.642548934426230289e+02
1.793600000000000194e-01,6.568808540983606008e+02
1.801200000000000023e-01,6.912935409836065901e+02
1.808800000000000130e-01,7.207896983606557342e+02
1.816400000000000237e-01,7.232477114754099148e+02
1.824000000000000066e-01,7.527438688524589452e+02
1.831600000000000172e-01,7.453693262295081468e+02
1.839200000000000002e-01,7.576593918032787087e+02
1.846800000000000108e-01,7.502858557377048783e+02
1.854400000000000215e-01,7.379952868852459460e+02
1.862000000000000044e-01,7.060411163934426213e+02
1.869600000000000151e-01,6.691709196721311628e+02
1.877199999999999980e-01,6.396747622950819050e+02
1.884800000000000086e-01,6.224691737704918069e+02
1.892400000000000193e-01,6.175526442622950754e+02
1.900000000000000022e-01,6.249266836065573898e+02
1.907600000000000129e-01,6.150946311475410084e+02
1.915200000000000236e-01,6.273846967213114567e+02
1.922800000000000065e-01,6.544228409836066476e+02
1.930400000000000171e-01,6.790029721311475441e+02
1.938000000000000000e-01,7.183311819672131833e+02
1.945600000000000107e-01,7.552013786885246418e+02
1.953200000000000214e-01,7.822400262295082030e+02
1.960800000000000043e-01,8.068196540983606155e+02
1.968400000000000150e-01,8.461478639344261410e+02
1.975999999999999979e-01,9.002246557377050067e+02
1.983600000000000085e-01,9.075986950819673211e+02
1.991200000000000192e-01,9.149722311475410379e+02
1.998800000000000021e-01,8.928506163934425786e+02
2.006400000000000128e-01,8.633544590163934345e+02
2.014000000000000234e-01,7.994461180327870125e+02
2.021600000000000064e-01,7.355372737704918791e+02
2.029200000000000170e-01,6.642548934426230289e+02
2.036799999999999999e-01,6.200106573770491423e+02
2.044400000000000106e-01,6.396747622950819050e+02
2.052000000000000213e-01,6.396747622950819050e+02
2.059600000000000042e-01,6.593388672131147814e+02
2.067200000000000149e-01,6.544228409836066476e+02
2.074799999999999978e-01,6.323012262295081882e+02
2.082400000000000084e-01,5.806824475409836168e+02
2.090000000000000191e-01,5.634768590163935187e+02
2.097600000000000020e-01,6.691709196721311628e+02
2.105200000000000127e-01,7.502858557377048783e+02
2.112800000000000233e-01,8.412323409836066048e+02
2.120400000000000063e-01,9.026826688524590736e+02
2.128000000000000169e-01,9.346363360655739143e+02
2.135599999999999998e-01,9.887131278688524390e+02
2.143200000000000105e-01,9.469269049180327329e+02
2.150800000000000212e-01,9.002246557377050067e+02
2.158400000000000041e-01,8.707284983606556352e+02
2.166000000000000147e-01,8.879345901639343310e+02
2.173600000000000254e-01,8.486063803278689193e+02
2.181200000000000083e-01,7.994461180327870125e+02
2.188800000000000190e-01,7.404538032786886106e+02
2.196400000000000019e-01,7.257052213114752703e+02
2.204000000000000126e-01,7.601179081967213733e+02
2.211600000000000232e-01,7.601179081967213733e+02
2.219200000000000061e-01,7.453693262295081468e+02
2.226800000000000168e-01,6.937515540983607707e+02
2.234399999999999997e-01,7.330797639344261825e+02
2.242000000000000104e-01,7.994461180327870125e+02
2.249600000000000211e-01,7.945295885245901673e+02
2.257200000000000040e-01,8.240262491803279090e+02
2.264800000000000146e-01,7.748654836065574045e+02
2.272400000000000253e-01,7.109576459016392391e+02
2.280000000000000082e-01,7.011255934426229715e+02
2.287600000000000189e-01,7.330797639344261825e+02
2.295200000000000018e-01,7.773234967213114714e+02
2.302800000000000125e-01,8.215682360655738421e+02
2.310400000000000231e-01,8.363158114754098733e+02
2.318000000000000060e-01,7.306217508196721155e+02
2.325600000000000167e-01,6.445907885245901525e+02
2.333199999999999996e-01,6.028050688524590441e+02
2.340800000000000103e-01,6.200106573770491423e+02
2.348400000000000210e-01,6.568808540983606008e+02
2.356000000000000039e-01,6.765449590163934772e+02
2.363600000000000145e-01,6.593388672131147814e+02
2.371200000000000252e-01,6.052625786885246271e+02
2.378800000000000081e-01,5.954305262295082457e+02
2.386400000000000188e-01,6.298427098360655236e+02
2.394000000000000017e-01,6.396747622950819050e+02
2.401600000000000124e-01,6.470488016393443331e+02
2.409200000000000230e-01,6.716294360655738274e+02
2.416800000000000059e-01,6.593388672131147814e+02
2.424400000000000166e-01,6.765449590163934772e+02
2.432000000000000273e-01,7.035836065573770384e+02
2.439600000000000102e-01,7.724079737704918216e+02
2.447200000000000208e-01,7.945295885245901673e+02
2.454800000000000038e-01,7.896140655737705174e+02
2.462400000000000144e-01,7.625759213114754402e+02
2.470000000000000251e-01,7.699499606557376410e+02
2.477600000000000080e-01,7.601179081967213733e+02
2.485200000000000187e-01,7.552013786885246418e+02
2.492800000000000016e-01,6.912935409836065901e+02
2.500400000000000400e-01,6.445907885245901525e+02
2.508000000000000229e-01,6.052625786885246271e+02
2.515600000000000058e-01,5.683923819672130548e+02
2.523199999999999887e-01,5.192321196721312617e+02
2.530800000000000272e-01,5.659343688524589879e+02
2.538400000000000101e-01,5.683923819672130548e+02
2.545999999999999930e-01,5.782244344262295499e+02
2.553600000000000314e-01,6.175526442622950754e+02
2.561200000000000143e-01,6.273846967213114567e+02
2.568799999999999972e-01,6.544228409836066476e+02
2.576400000000000357e-01,6.962090639344262399e+02
2.584000000000000186e-01,7.724079737704918216e+02
2.591600000000000015e-01,7.846975360655736722e+02
2.599200000000000399e-01,7.379952868852459460e+02
2.606800000000000228e-01,7.035836065573770384e+02
2.614400000000000057e-01,6.667129065573769822e+02
2.621999999999999886e-01,6.912935409836065901e+02
2.629600000000000271e-01,7.552013786885246418e+02
2.637200000000000100e-01,7.035836065573770384e+02
2.644799999999999929e-01,7.011255934426229715e+02
2.652400000000000313e-01,6.839195016393442756e+02
2.660000000000000142e-01,6.470488016393443331e+02
2.667599999999999971e-01,6.200106573770491423e+02
2.675200000000000355e-01,6.249266836065573898e+02
