0,0.15258
0.01,0.45774
0.02,0.7629
0.03,1.2021
0.04,1.8365
0.05,2.4726
0.06,3.1086
0.07,3.7447
0.08,4.3808
0.09,5.1612
0.1,6.2394
0.11,7.3266
0.12,8.4139
0.13,9.4996
0.14,10.406
0.15,11.19
0.16,11.974
0.17,12.758
0.18,13.541
0.19,13.651
0.19897,12.381
0.207,11.122
0.21442,9.8016
0.22138,8.5442
0.22803,7.2857
0.23799,6.3814
0.25293,5.9081
0.27535,5.5198
0.30897,5.2284
0.3466,4.9588
0.38534,4.7585
0.42681,4.5578
0.47446,4.4243
0.52446,4.3758
0.57446,4.3311
0.6168,4.2966
0.64552,4.2701
0.67164,4.3748
0.69587,4.4185
0.71944,4.1886
0.74382,4.2409
0.77092,4.3086
0.80442,4.4015
0.85442,4.4349
0.90442,4.4166
0.93658,4.4035
0.96288,4.392
0.98823,4.3804
1.0151,4.3675
1.0458,4.3546
1.087,4.353
1.137,4.353
1.1691,4.353
1.189,4.353
1.2069,4.3044
1.2247,4.1389
1.2444,4.1144
1.269,4.2094
1.3058,4.274
1.3558,4.2939
1.3747,4.3038
1.3904,4.3126
1.4053,4.3212
1.4204,4.3306
1.4378,4.3423
1.4612,4.3584
1.4963,4.3756
1.5292,4.3884
1.5467,4.3968
1.5625,4.4049
1.5789,4.4138
1.5976,4.4252
1.624,4.4414
1.6635,4.448
1.6945,4.448
1.7126,4.448
1.7296,4.448
1.7484,4.448
1.7737,4.448
1.8116,3.423
1.8451,0.6219
1.8633,0
